playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
paulbr01,Brandon Paul,SHOOTING GUARD,26,7.4,576.0,2018,,193.04,90.7184,None
perralo01,London Perrantes,POINT GUARD,23,0.7,66.0,2018,,187.96,86.18248,Virginia
peteral01,Alec Peters,POWER FORWARD,22,10.7,225.0,2018,,205.74,106.59412,Valparaiso
pulleja01,Jacob Pullen,POINT GUARD,28,-2.3,6.0,2018,,185.42,90.7184,Kansas State
purviro01,Rodney Purvis,SHOOTING GUARD,23,4.5,290.0,2018,,193.04,92.98636,Connecticut
qizh01,Zhou Qi,CENTER,22,41.150000000000006,62.5,2018,,215.9,95.25431999999999,None
rabbiv01,Ivan Rabb,POWER FORWARD,20,16.35,618.5,2018,,208.28,99.79024,"University of California, Berkeley"
rathaxa01,Xavier Rathan-Mayes,SHOOTING GUARD,23,0.9,118.0,2018,,193.04,94.347136,Florida State
reedda01,Davon Reed,SHOOTING GUARD,22,6.449999999999999,144.5,2018,,198.12,95.25431999999999,Miami
robinde01,Devin Robinson,SMALL FORWARD,22,15.55,54.0,2018,,203.2,90.7184,Florida
simmobe01,Ben Simmons,POINT GUARD,21,20.0,2716.0,2018,,208.28,104.32616,Louisiana State
simmoko01,Kobi Simmons,POINT GUARD,20,3.85,322.5,2018,,193.04,77.11064,Arizona
smithde03,Dennis Smith Jr.,POINT GUARD,20,12.65,1778.5,2018,,190.5,88.45044,North Carolina State
sumneed01,Edmond Sumner,POINT GUARD,22,23.7,106.0,2018,,195.58,85.275296,Xavier
swanica01,Caleb Swanigan,POWER FORWARD,20,7.449999999999999,183.5,2018,,203.2,113.398,Purdue
tatumja01,Jayson Tatum,SMALL FORWARD,19,15.2,2446.5,2018,,203.2,92.98636,Duke
teodomi01,Miloš Teodosić,POINT GUARD,30,9.05,642.0,2018,,,,
theisda01,Daniel Theis,CENTER,25,16.55,922.0,2018,,205.74,110.222856,None
thornsi01,Sindarius Thornwell,SHOOTING GUARD,23,6.699999999999999,734.5,2018,,195.58,97.52228,South Carolina
wallaty01,Tyrone Wallace,POINT GUARD,23,8.55,739.5,2018,,195.58,89.811216,California
waltode01,Derrick Walton,POINT GUARD,22,11.2,147.0,2018,,,,
warneja01,Jameel Warney,POWER FORWARD,24,22.5,27.0,2018,,203.2,117.93392,"Stony Brook, N.Y."
webbja01,James Webb III,SMALL FORWARD,24,2.2,120.0,2018,,205.74,91.625584,Boise State
whitean01,Andrew White,SMALL FORWARD,24,5.8,209.0,2018,,,,
whitede01,Derrick White,POINT GUARD,23,15.350000000000001,933.5,2018,,193.04,86.18248,Colorado
wileyja01,Jacob Wiley,POWER FORWARD,23,8.2,33.0,2018,,203.2,101.151016,Eastern Washington
willicj01,C.J. Williams,SHOOTING GUARD,27,9.15,417.5,2018,,195.58,104.32616,North Carolina State
willima05,Matt Williams,SHOOTING GUARD,24,-0.7,11.0,2018,,,,
wilsodj01,D.J. Wilson,POWER FORWARD,21,10.3,476.5,2018,,208.28,107.047712,Michigan
wilsoja02,Jamil Wilson,SMALL FORWARD,27,11.4,274.0,2018,,200.66,103.872568,Marquette
