playerID,name,position,age,PER,usage%,gp,yr,draftyr
priceaj01,A.J. Price,POINT GUARD,23,14.0,22.7,56,2010,2010
teaguje01,Jeff Teague,POINT GUARD,26,20.6,25.3,73,2015,2010
templga01,Garrett Temple,SHOOTING GUARD,30,11.2,14.2,65,2017,2013
thornma01,Marcus Thornton,SHOOTING GUARD,22,17.4,25.3,73,2010,2010
aldrico01,Cole Aldrich,CENTER,27,21.3,18.4,60,2016,2013
aminual01,Al-Farouq Aminu,SMALL FORWARD,24,14.4,15.2,74,2015,2011
asikom01,Ömer Aşık,CENTER,28,15.5,14.0,76,2015,2011
babbilu01,Luke Babbitt,SMALL FORWARD,26,11.6,17.5,47,2016,2013
bledser01,Eric Bledsoe,POINT GUARD,27,20.5,28.1,66,2017,2011
booketr01,Trevor Booker,POWER FORWARD,29,15.7,18.7,71,2017,2011
bradlav01,Avery Bradley,SHOOTING GUARD,26,14.4,21.9,55,2017,2012
couside01,DeMarcus Cousins,CENTER,23,26.1,32.7,71,2014,2011
crawfjo02,Jordan Crawford,SHOOTING GUARD,23,14.5,28.1,64,2012,2011
davised01,Ed Davis,POWER FORWARD,25,20.0,14.8,79,2015,2011
evansje01,Jeremy Evans,SMALL FORWARD,23,18.8,14.9,49,2011,2011
favorde01,Derrick Favors,POWER FORWARD,23,21.8,23.8,74,2015,2011
georgpa01,Paul George,SMALL FORWARD,28,23.3,29.5,77,2019,2011
griffbl01,Blake Griffin,POWER FORWARD,24,23.9,29.0,80,2014,2011
haywago01,Gordon Hayward,SMALL FORWARD,26,22.2,27.6,73,2017,2011
johnsch04,Chris Johnson,SMALL FORWARD,25,8.2,13.6,70,2016,2016
johnswe01,Wesley Johnson,SMALL FORWARD,27,11.1,16.4,76,2015,2011
linje01,Jeremy Lin,POINT GUARD,26,15.6,21.9,74,2015,2013
monrogr01,Greg Monroe,CENTER,28,35.13333333333333,29.5,43,2019,2011
mozgoti01,Timofey Mozgov,CENTER,27,16.7,18.8,82,2014,2011
nealga01,Gary Neal,SHOOTING GUARD,27,14.2,21.7,56,2012,2011
pattepa01,Patrick Patterson,POWER FORWARD,21,16.7,16.1,52,2011,2011
pekovni01,Nikola Peković,CENTER,26,21.4,21.9,47,2012,2011
pondequ01,Quincy Pondexter,SMALL FORWARD,30,13.2,13.5,53,2019,2011
sandela01,Larry Sanders,CENTER,24,18.7,16.9,71,2013,2011
serapke01,Kevin Séraphin,CENTER,22,15.8,18.2,57,2012,2011
smithis01,Ish Smith,POINT GUARD,29,15.4,20.8,82,2018,2011
splitti01,Tiago Splitter,CENTER,27,20.5,20.7,59,2012,2011
stephla01,Lance Stephenson,SHOOTING GUARD,23,14.7,19.4,78,2014,2012
turneev01,Evan Turner,SHOOTING GUARD,27,13.6,18.8,81,2016,2011
udohek01,Ekpe Udoh,CENTER,31,20.9,13.1,51,2019,2011
vasqugr01,Greivis Vásquez,POINT GUARD,26,16.3,23.0,78,2013,2011
walljo01,John Wall,POINT GUARD,26,23.2,30.6,78,2017,2011
whiteha01,Hassan Whiteside,CENTER,25,26.2,21.1,48,2015,2015
allenla01,Lavoy Allen,CENTER,25,14.9,15.2,63,2015,2012
biyombi01,Bismack Biyombo,CENTER,22,15.2,11.6,64,2015,2012
burksal01,Alec Burks,SHOOTING GUARD,22,15.8,23.9,78,2014,2012
butleji01,Jimmy Butler,SMALL FORWARD,27,25.1,26.5,76,2017,2012
coleno01,Norris Cole,POINT GUARD,26,11.25,18.15,75,2015,2012
farieke01,Kenneth Faried,POWER FORWARD,22,21.9,18.7,46,2012,2012
fredeji01,Jimmer Fredette,SHOOTING GUARD,23,14.6,23.9,69,2013,2012
harrito02,Tobias Harris,POWER FORWARD,25,17.2,23.35,80,2018,2012
irvinky01,Kyrie Irving,POINT GUARD,25,25.0,31.0,60,2018,2012
jacksre01,Reggie Jackson,POINT GUARD,25,19.6,29.1,79,2016,2012
josepco01,Cory Joseph,POINT GUARD,23,15.5,17.0,79,2015,2014
kanteen01,Enes Kanter,CENTER,23,24.0,23.4,82,2016,2012
knighbr03,Brandon Knight,POINT GUARD,22,16.5,26.8,72,2014,2012
leonaka01,Kawhi Leonard,SMALL FORWARD,25,27.6,31.1,74,2017,2012
leuerjo01,Jon Leuer,POWER FORWARD,24,17.6,21.1,49,2014,2012
macksh01,Shelvin Mack,POINT GUARD,25,14.3,25.35,52,2016,2012
mooreet01,E'Twaun Moore,SHOOTING GUARD,27,12.1,17.4,73,2017,2013
morrima02,Markieff Morris,POWER FORWARD,24,18.4,23.2,81,2014,2012
morrima03,Marcus Morris,SMALL FORWARD,24,14.8,19.9,82,2014,2013
parsoch01,Chandler Parsons,SMALL FORWARD,26,16.3,20.6,66,2015,2012
rubiori01,Ricky Rubio,POINT GUARD,25,17.6,17.7,76,2016,2012
shumpim01,Iman Shumpert,SHOOTING GUARD,22,11.7,15.6,45,2013,2012
thomais02,Isaiah Thomas,POINT GUARD,27,26.5,34.0,76,2017,2012
thomala01,Lance Thomas,POWER FORWARD,27,10.4,16.9,59,2016,2012
thompkl01,Klay Thompson,SHOOTING GUARD,24,20.8,27.6,77,2015,2012
thomptr01,Tristan Thompson,CENTER,27,18.4,17.7,43,2019,2012
vucevni01,Nikola Vučević,CENTER,28,25.5,28.0,80,2019,2012
walkeke02,Kemba Walker,POINT GUARD,28,21.7,31.5,82,2019,2012
willide02,Derrick Williams,SMALL FORWARD,24,17.2,23.3,80,2016,2012
acyqu01,Quincy Acy,POWER FORWARD,25,14.7,13.1,59,2016,2014
barneha02,Harrison Barnes,POWER FORWARD,24,16.3,25.3,79,2017,2013
bartowi01,Will Barton,SHOOTING GUARD,27,16.2,20.7,81,2018,2013
baynear01,Aron Baynes,CENTER,29,17.8,18.5,81,2016,2014
bazemke01,Kent Bazemore,SHOOTING GUARD,28,14.5,22.5,65,2018,2013
bealbr01,Bradley Beal,SHOOTING GUARD,25,20.8,28.4,82,2019,2013
beverpa01,Patrick Beverley,POINT GUARD,24,15.4,15.4,41,2013,2013
crowdja01,Jae Crowder,SMALL FORWARD,25,15.8,18.5,73,2016,2013
davisan02,Anthony Davis,POWER FORWARD,21,30.8,27.8,68,2015,2013
drumman01,Andre Drummond,CENTER,25,23.4,22.9,79,2019,2013
fournev01,Evan Fournier,SMALL FORWARD,25,15.5,23.3,57,2018,2014
greendr01,Draymond Green,POWER FORWARD,25,19.3,18.8,81,2016,2013
harklma01,Maurice Harkless,SMALL FORWARD,22,13.3,15.6,78,2016,2013
hensojo01,John Henson,CENTER,25,18.6,19.1,57,2016,2013
holidju01,Justin Holiday,SHOOTING GUARD,27,12.7,16.9,82,2017,2015
jenkijo01,John Jenkins,SHOOTING GUARD,21,13.0,18.7,61,2013,2013
joneste01,Terrence Jones,POWER FORWARD,22,19.1,18.3,76,2014,2014
kiddgmi01,Michael Kidd-Gilchrist,SMALL FORWARD,21,15.1,18.4,55,2015,2013
lambje01,Jeremy Lamb,SHOOTING GUARD,26,17.3,22.5,79,2019,2014
leoname01,Meyers Leonard,CENTER,26,15.8,14.8,61,2019,2013
lillada01,Damian Lillard,POINT GUARD,27,25.2,30.6,73,2018,2013
middlkh01,Khris Middleton,SMALL FORWARD,26,17.4,24.6,82,2018,2014
motiedo01,Donatas Motiejūnas,POWER FORWARD,24,14.4,19.1,71,2015,2013
oquinky01,Kyle O'Quinn,CENTER,26,20.5,18.5,79,2017,2013
plumlmi01,Miles Plumlee,CENTER,27,17.4,15.5,61,2016,2014
riverau01,Austin Rivers,SHOOTING GUARD,25,12.6,20.6,61,2018,2013
rosste01,Terrence Ross,SHOOTING GUARD,27,15.4,23.9,81,2019,2013
scottmi01,Mike Scott,POWER FORWARD,25,15.3,23.5,80,2014,2014
singlky01,Kyle Singler,SMALL FORWARD,25,11.8,14.0,82,2014,2013
teletmi01,Mirza Teletović,POWER FORWARD,30,16.2,23.4,79,2016,2013
valanjo01,Jonas Valančiūnas,CENTER,26,24.4,28.65,49,2019,2013
waitedi01,Dion Waiters,SHOOTING GUARD,25,14.5,26.3,46,2017,2013
zellety01,Tyler Zeller,CENTER,25,18.9,19.6,82,2015,2013
adamsst01,Steven Adams,CENTER,24,20.6,16.7,76,2018,2014
antetgi01,Giannis Antetokounmpo,POWER FORWARD,24,30.9,32.3,72,2019,2014
bullore01,Reggie Bullock,SMALL FORWARD,26,13.6,15.7,62,2018,2014
burketr01,Trey Burke,POINT GUARD,26,16.75,24.450000000000003,58,2019,2014
caldwke01,Kentavious Caldwell-Pope,SHOOTING GUARD,24,13.2,16.9,74,2018,2014
canaais01,Isaiah Canaan,POINT GUARD,23,12.3,21.2,47,2015,2015
cartemi01,Michael Carter-Williams,POINT GUARD,22,15.5,25.7,70,2014,2014
clarkia01,Ian Clark,SHOOTING GUARD,25,13.1,19.5,77,2017,2016
covinro01,Robert Covington,SMALL FORWARD,24,14.7,21.8,70,2015,2015
crabbal01,Allen Crabbe,SHOOTING GUARD,25,12.3,19.0,75,2018,2015
danietr01,Troy Daniels,SHOOTING GUARD,24,14.9,20.4,43,2016,2015
dedmode01,Dewayne Dedmon,CENTER,26,17.0,15.2,58,2016,2015
dellama01,Matthew Dellavedova,POINT GUARD,25,11.3,15.9,76,2016,2014
dienggo01,Gorgui Dieng,CENTER,29,18.1,19.6,76,2019,2014
goberru01,Rudy Gobert,CENTER,26,24.6,17.8,81,2019,2014
hardati02,Tim Hardaway Jr.,SHOOTING GUARD,24,15.2,22.5,79,2017,2014
hillso01,Solomon Hill,SMALL FORWARD,24,12.2,13.2,59,2016,2015
lenal01,Alex Len,CENTER,24,19.4,17.0,69,2018,2014
mccolcj01,CJ McCollum,SHOOTING GUARD,25,19.9,27.5,80,2017,2015
mclembe01,Ben McLemore,SHOOTING GUARD,21,10.4,17.2,82,2015,2014
muscami01,Mike Muscala,CENTER,25,14.4,14.8,70,2017,2016
oladivi01,Victor Oladipo,SHOOTING GUARD,25,23.1,30.1,75,2018,2014
olynyke01,Kelly Olynyk,POWER FORWARD,26,17.8,21.7,76,2018,2014
plumlma01,Mason Plumlee,CENTER,23,19.0,17.1,70,2014,2014
porteot01,Otto Porter,SMALL FORWARD,24,18.3,18.4,77,2018,2015
schrode01,Dennis Schröder,POINT GUARD,24,17.3,30.4,67,2018,2014
snellto01,Tony Snell,SMALL FORWARD,27,10.7,12.9,74,2019,2014
zelleco01,Cody Zeller,CENTER,26,17.2,16.3,49,2019,2014
